System,Orbit number,T_mid,Uncertainty (days),Time System,#,Reference
WASP-001,-1005,2454010.78632,0.00175,BJD_TDB,1,2014AN….335..797G; 2007MNRAS.375..951C
WASP-001,-1004,2454013.31335,0.00045,BJD_TDB,1,2014AN….335..797G; 2007MNRAS.376.1296S
WASP-001,-1002,2454018.34984,0.00282,BJD_TDB,1,2014AN….335..797G; 2007MNRAS.376.1296S
WASP-001,-998,2454028.43403,0.00179,BJD_TDB,1,2014AN....335..797G
WASP-001,-869,2454353.5026,0.0028,BJD_TDB,1,2014AcA....64...27M
WASP-001,-855,2454388.78506,0.00089,BJD_TDB,1,2014AN....335..797G
WASP-001,-717,2454736.5368,0.001,BJD_TDB,1,2014AcA....64...27M
WASP-001,-717,2454736.53888,0.00182,BJD_TDB,1,2014AN....335..797G
WASP-001,-707,2454761.73594,0.00066,BJD_TDB,1,2014AN….335..797G; 2012PASP..124..212S
WASP-001,-707,2454761.73804,0.00102,BJD_TDB,1,2014AN....335..797G
WASP-001,-702,2454774.34555,0.0023,BJD_TDB,1,2010IBVS.5919....1S
WASP-001,-683,2454822.2148,0.0023,BJD_TDB,1,2014AcA....64...27M
WASP-001,-594,2455046.4895,0.0013,BJD_TDB,1,2014AcA....64...27M
WASP-001,-576,2455091.85005,0.00081,BJD_TDB,1,2014AcA….64…27M; 2011ApJ...738...50A
WASP-001,-571,2455104.4474,0.002,BJD_TDB,1,2014AcA....64...27M
WASP-001,-550,2455157.3694,0.0013,BJD_TDB,1,2014AcA....64...27M
WASP-001,-440,2455434.56159,0.00024,BJD_TDB,1,2014AN....335..797G
WASP-001,-426,2455469.8411,0.0012,BJD_TDB,1,2014AcA….64…27M; 2011ApJ...738...50A
WASP-001,-419,2455487.4813,0.00069,BJD_TDB,1,2014AcA....64...27M
WASP-001,-402,2455530.31981,0.00019,BJD_TDB,1,2014AN....335..797G
WASP-001,0,2456543.3381,0.0034,BJD_TDB,1,2014AcA....64...27M
WASP-001,5,2456555.93888,0.0038,BJD_TDB,1,10.1093/mnras/stw574
WASP-001,5,2456555.94007,0.0027,BJD_TDB,1,10.1093/mnras/stw574
WASP-001,10,2456568.5378,0.0007,BJD_TDB,1,2014AcA....64...27M
WASP-001,12,2456573.5747,0.0036,BJD_TDB,1,2014AcA....64...27M
WASP-001,18,2456588.69688,0.0012,BJD_TDB,1,10.1093/mnras/stw574
WASP-001,18,2456588.69744,0.0009,BJD_TDB,1,10.1093/mnras/stw574
WASP-001,25,2456606.3371,0.0017,BJD_TDB,1,2014AcA....64...27M
WASP-001,882,2458765.9325,0.0007065,BJD_TDB,1,This work
WASP-001,883,2458768.45042,0.0006352,BJD_TDB,1,This work
WASP-001,884,2458770.97149,0.0005194,BJD_TDB,1,This work
WASP-001,887,2458778.53039,0.0006142,BJD_TDB,1,This work
WASP-001,888,2458781.05058,0.0007514,BJD_TDB,1,This work
WASP-001,889,2458783.57038,0.0008598,BJD_TDB,1,This work
WASP-001,890,2458786.09319,0.00087,BJD_TDB,1,This work
WASP-002,-646,2453991.51535,0.0044,BJD_TDB,>1,2010MNRAS.408.1680S; 2007MNRAS.375..951C
WASP-002,-638,2454008.7328,0.00028,BJD_TDB,>1,2010MNRAS.408.1680S; 2007ApJ…658.1322C
WASP-002,-521,2454260.54274,0.001,BJD_TDB,1,2010MNRAS.408.1680S
WASP-002,-513,2454277.75874,0.002,BJD_TDB,1,2010MNRAS.408.1680S
WASP-002,-512,2454279.91174,0.001,BJD_TDB,1,2010MNRAS.408.1680S
WASP-002,-500,2454305.73862,0.00019,BJD,1,2013ApJ...764L..17B
WASP-002,-499,2454307.892,0.00065,BJD,1,2013ApJ...764L..17B
WASP-002,-495,2454316.49984,0.0015,BJD_TDB,1,2010MNRAS.408.1680S
WASP-002,-493,2454320.80604,0.001,BJD_TDB,1,2010MNRAS.408.1680S
WASP-002,-487,2454333.71934,0.002,BJD_TDB,1,2010MNRAS.408.1680S
WASP-002,-480,2454348.77674,0.002,BJD_TDB,1,2010MNRAS.408.1680S
WASP-002,-476,2454357.39134,0.001,BJD_TDB,1,2010MNRAS.408.1680S
WASP-002,-476,2454357.39214,0.001,BJD_TDB,1,2010MNRAS.408.1680S
WASP-002,-476,2454357.39328,0.00016,BJD_TDB,1,2010MNRAS.408.1680S; 2009IAUS..253..446H
WASP-002,-461,2454389.67646,0.00024,BJD,1,2013ApJ...764L..17B
WASP-002,-348,2454632.8772,0.00019,BJD,1,2013ApJ...764L..17B
WASP-002,-312,2454710.35955,0.001,BJD_TDB,1,2010MNRAS.408.1680S
WASP-002,-310,2454714.66158,0.00018,BJD,1,2013ApJ...764L..17B
WASP-002,-297,2454742.64011,9E-05,BJD,1,2013ApJ...764L..17B
WASP-002,-290,2454757.70593,0.0006,BJD_TDB,1,2010MNRAS.408.1680S
WASP-002,-284,2454770.61897,0.00016,BJD,1,2013ApJ...764L..17B
WASP-002,-199,2454953.55701,0.00083,BJD_TDB,1,2010MNRAS.408.1680S
WASP-002,-186,2454981.53783,0.00044,BJD_TDB,1,2010MNRAS.408.1680S
WASP-002,-184,2454985.84145,9E-05,BJD_TDB,1,2010MNRAS.408.1680S
WASP-002,-173,2455009.51754,0.0018,BJD_TDB,1,2010MNRAS.408.1680S
WASP-002,-166,2455024.58464,0.002,BJD_TDB,1,2010MNRAS.408.1680S
WASP-002,-165,2455026.73344,0.0006,BJD_TDB,1,2010MNRAS.408.1680S
WASP-002,-160,2455037.49074,0.0014,BJD_TDB,1,2010MNRAS.408.1680S
WASP-002,-160,2455037.49524,0.001,BJD_TDB,1,2010MNRAS.408.1680S
WASP-002,-147,2455065.47424,0.0008,BJD_TDB,1,2010MNRAS.408.1680S
WASP-002,-146,2455067.62628,0.00011,BJD_TDB,1,2010MNRAS.408.1680S
WASP-002,-145,2455069.78064,0.0015,BJD_TDB,1,2010MNRAS.408.1680S
WASP-002,-143,2455074.08212,0.0005,BJD_TDB,1,2010MNRAS.408.1680S
WASP-002,-133,2455095.60574,0.0009,BJD_TDB,1,2010MNRAS.408.1680S
WASP-002,-109,2455147.25795,0.00017,BJD_TDB,1,2010MNRAS.408.1680S
WASP-002,0,2455381.84757,0.00072,BJD,1,2013ApJ...764L..17B
WASP-002,32,2455450.72108,0.00029,BJD,1,2013ApJ...764L..17B
WASP-002,45,2455478.70063,0.00044,BJD,1,2013ApJ...764L..17B
WASP-002,670,2456823.83839,0.00055,BJD_TDB,1,2017MNRAS.472.3871T
WASP-003,-924,2454143.85104,0.0004,BJD_TDB,>1,2012MNRAS.427.2757M; 2008MNRAS.385.1576P
WASP-003,-676,2454601.86671,0.00026,BJD_TDB,1,2013A&A…549A..30N; 2010ApJ…715..421T
WASP-003,-674,2454605.56042,0.0003,BJD_TDB,1,2013A&A…549A..30N; 2008A&A…492..603G
WASP-003,-656,2454638.80399,0.00034,BJD_TDB,1,2013A&A…549A..30N; 2010ApJ…715..421T
WASP-003,-644,2454660.96479,0.00015,BJD_TDB,1,2013A&A…549A..30N; 2010ApJ…715..421T
WASP-003,-634,2454679.43318,0.00042,BJD_TDB,1,2013A&A…549A..30N; 2011ApJ…726...94C
WASP-003,-633,2454681.27967,0.00034,BJD_TDB,1,2013A&A…549A..30N; 2011ApJ…726...94C
WASP-003,-632,2454683.12798,0.00049,BJD_TDB,1,2013A&A…549A..30N; 2011ApJ…726...94C
WASP-003,-631,2454684.97524,0.0004,BJD_TDB,1,2013A&A…549A..30N; 2011ApJ…726...94C
WASP-003,-627,2454692.36168,0.00056,BJD_TDB,1,2013A&A…549A..30N; 2011ApJ…726...94C
WASP-003,-626,2454694.20776,0.00083,BJD_TDB,1,2013A&A…549A..30N; 2011ApJ…726...94C
WASP-003,-616,2454712.67641,0.00064,BJD_TDB,1,2013A&A...549A..30N
WASP-003,-491,2454943.5324,0.0006,BJD_TDB,1,2013A&A...549A..30N
WASP-003,-480,2454963.8445,0.00081,BJD_TDB,1,2013A&A…549A..30N; 2010ApJ…715..421T
WASP-003,-480,2454963.84527,0.00118,BJD_TDB,1,2013A&A…549A..30N; 2012PASP..124..212S
WASP-003,-478,2454967.53651,0.00057,BJD_TDB,1,2012MNRAS.427.2757M
WASP-003,-478,2454967.53905,0.0007,BJD_TDB,1,2013A&A...549A..30N
WASP-003,-473,2454976.77284,0.0003,BJD_TDB,1,2013A&A…549A..30N; 2010ApJ…715..421T
WASP-003,-467,2454987.85256,0.00093,BJD_TDB,1,2013A&A...549A..30N
WASP-003,-440,2455037.71878,0.00086,BJD_TDB,1,2013A&A...549A..30N
WASP-003,-438,2455041.41172,0.00035,BJD_TDB,1,2013A&A…549A..30N; 2010PASP..122.1077D
WASP-003,-438,2455041.41255,0.00058,BJD_TDB,1,2013A&A...549A..30N
WASP-003,-425,2455065.42023,0.00036,BJD_TDB,1,2013A&A...549A..30N
WASP-003,-418,2455078.34809,0.00114,BJD_TDB,1,2013A&A...549A..30N
WASP-003,-407,2455098.66406,0.00044,BJD_TDB,1,2013AJ....146..147M
WASP-003,-405,2455102.3603,0.00084,BJD_TDB,1,2013A&A...549A..30N
WASP-003,-385,2455139.29753,0.00073,BJD_TDB,1,2013A&A...549A..30N
WASP-003,-295,2455305.51117,0.00056,BJD_TDB,1,2013A&A...549A..30N
WASP-003,-275,2455342.447,0.0012,BJD_TDB,1,2013AJ....146..147M
WASP-003,-271,2455349.83306,0.0009,BJD_TDB,1,2013A&A…549A..30N; 2012PASP..124..212S
WASP-003,-271,2455349.8339,0.00069,BJD_TDB,1,2013A&A…549A..30N; 2012PASP..124..212S
WASP-003,-271,2455349.83434,0.00054,BJD_TDB,1,2013A&A...549A..30N
WASP-003,-270,2455351.6832,0.0011,BJD_TDB,1,2011arXiv1106.4312L
WASP-003,-268,2455355.37419,0.00053,BJD_TDB,>1,2013AJ....146..147M
WASP-003,-264,2455362.76233,0.0004,BJD_TDB,>1,2013AJ....146..147M
WASP-003,-262,2455366.4561,0.001,BJD_TDB,1,2013AJ....146..147M
WASP-003,-258,2455373.8423,0.00086,BJD_TDB,1,2013AJ....146..147M
WASP-003,-258,2455373.84289,0.00045,BJD_TDB,1,2013A&A...549A..30N
WASP-003,-251,2455386.77,0.002,BJD_TDB,1,2013AJ....146..147M
WASP-003,-244,2455399.6999,0.0015,BJD_TDB,1,2011arXiv1106.4312L
WASP-003,-243,2455401.54564,0.00036,BJD_TDB,1,2013AJ....146..147M
WASP-003,-238,2455410.7802,0.0013,BJD_TDB,1,2011arXiv1106.4312L
WASP-003,-236,2455414.47368,0.00073,BJD_TDB,1,2013AJ....146..147M
WASP-003,-231,2455423.70889,0.00048,BJD_TDB,1,2013A&A...549A..30N
WASP-003,-225,2455434.78772,0.00051,BJD_TDB,1,2013A&A...549A..30N
WASP-003,-224,2455436.6353,0.001,BJD_TDB,1,2013AJ....146..147M
WASP-003,-224,2455436.6359,0.0008,BJD_TDB,1,2011arXiv1106.4312L
WASP-003,-223,2455438.4827,0.0006,BJD_TDB,1,2013AJ....146..147M
WASP-003,-218,2455447.7155,0.0008,BJD_TDB,1,2011arXiv1106.4312L
WASP-003,-216,2455451.4101,0.0004,BJD_TDB,>1,2013AJ....146..147M
WASP-003,-106,2455654.5618,0.0014,BJD_TDB,1,2013AJ....146..147M
WASP-003,-100,2455665.64627,0.00069,BJD_TDB,1,2012MNRAS.427.2757M
WASP-003,-93,2455678.57065,0.00106,BJD_TDB,1,2012MNRAS.427.2757M
WASP-003,-87,2455689.65263,0.00015,BJD_TDB,1,2013A&A...549A..30N
WASP-003,-86,2455691.49899,0.00064,BJD_TDB,1,2013A&A...549A..30N
WASP-003,-86,2455691.49938,0.00086,BJD_TDB,1,2013AJ....146..147M
WASP-003,-82,2455698.88476,0.0016,BJD_TDB,1,2013A&A…549A..30N; 2012PASP..124..212S
WASP-003,-82,2455698.88641,0.00027,BJD_TDB,1,2013AJ....146..147M
WASP-003,-80,2455702.58052,0.00028,BJD_TDB,1,2013A&A...549A..30N
WASP-003,-73,2455715.50608,0.00074,BJD_TDB,1,2012MNRAS.427.2757M
WASP-003,-73,2455715.50824,0.00072,BJD_TDB,1,2013AJ....146..147M
WASP-003,-66,2455728.43608,0.00052,BJD_TDB,1,2013AJ....146..147M
WASP-003,-60,2455739.5162,0.00017,BJD_TDB,1,2013A&A...549A..30N
WASP-003,-60,2455739.51735,0.00064,BJD_TDB,1,2013AJ....146..147M
WASP-003,-55,2455748.7507,0.0011,BJD_TDB,1,2013AJ....146..147M
WASP-003,-47,2455763.52511,0.00031,BJD_TDB,1,2013A&A...549A..30N
WASP-003,-47,2455763.52552,0.0007,BJD_TDB,1,2012MNRAS.427.2757M
WASP-003,-46,2455765.3718,0.0014,BJD_TDB,1,2013AJ....146..147M
WASP-003,-40,2455776.45452,0.00092,BJD_TDB,1,2013AJ....146..147M
WASP-003,-34,2455787.53379,0.0008,BJD_TDB,1,2012MNRAS.427.2757M
WASP-003,-34,2455787.53583,0.00053,BJD_TDB,1,2013AJ....146..147M
WASP-003,-27,2455800.46112,0.00113,BJD_TDB,1,2012MNRAS.427.2757M
WASP-003,-27,2455800.46137,0.00055,BJD_TDB,>1,2013AJ....146..147M
WASP-003,-20,2455813.38792,0.00098,BJD_TDB,1,2012MNRAS.427.2757M
WASP-003,-20,2455813.3891,0.0015,BJD_TDB,1,2013AJ....146..147M
WASP-003,-7,2455837.39876,0.00044,BJD_TDB,>1,2013AJ....146..147M
WASP-003,0,2455850.3274,0.001,BJD_TDB,1,2013AJ....146..147M
WASP-003,1096,2457874.4583,0.0011,BJD_TDB,1,2018IBVS.6243....1M
WASP-003,1285,2458223.50975,0.00078,BJD_TDB,1,2018IBVS.6243....1M
WASP-003,1712,2459012.10813,0.0003792,BJD_TDB,1,This work
WASP-003,1713,2459013.95565,0.0004238,BJD_TDB,1,This work
WASP-003,1714,2459015.80167,0.0004345,BJD_TDB,1,This work
WASP-003,1715,2459017.64896,0.0003199,BJD_TDB,1,This work
WASP-003,1716,2459019.49589,0.0004044,BJD_TDB,1,This work
WASP-003,1717,2459021.34293,0.0003825,BJD_TDB,1,This work
WASP-003,1719,2459025.03632,0.0003641,BJD_TDB,1,This work
WASP-003,1720,2459026.8833,0.0003655,BJD_TDB,1,This work
WASP-003,1721,2459028.72993,0.000339,BJD_TDB,1,This work
WASP-003,1722,2459030.5765,0.0003548,BJD_TDB,1,This work
WASP-003,1723,2459032.42427,0.0003467,BJD_TDB,1,This work
WASP-003,1724,2459034.27068,0.0003126,BJD_TDB,1,This work
WASP-003,1918,2459392.556,0.0003435,BJD_TDB,1,This work
WASP-003,1919,2459394.40297,0.0003996,BJD_TDB,1,This work
WASP-003,1923,2459401.79025,0.0004268,BJD_TDB,1,This work
WASP-003,1924,2459403.63733,0.0004673,BJD_TDB,1,This work
WASP-003,1926,2459407.33138,0.0003502,BJD_TDB,1,This work
WASP-003,1927,2459409.17798,0.0004215,BJD_TDB,1,This work
WASP-003,1930,2459414.71841,0.0003895,BJD_TDB,1,This work
WASP-003,1931,2459416.56563,0.0003481,BJD_TDB,1,This work
WASP-003,1932,2459418.41307,0.0003659,BJD_TDB,1,This work
WASP-004,-1650,2454368.59279,0.00033,BJD_TDB,1,2020ApJ…893L..29B; 2008ApJ...675L.113W
WASP-004,-1629,2454396.69576,0.00012,BJD_TDB,1,2020ApJ…893L..29B; 2009A&A...496..259G
WASP-004,-1404,2454697.79817,9E-05,BJD_TDB,1,2020ApJ…893L..29B; 2009AJ....137.3826W
WASP-004,-1404,2454697.79821,0.0001,BJD_TDB,1,2020ApJ…893L..29B; 2019MNRAS.490.4230S
WASP-004,-1401,2454701.8128,0.00022,BJD_TT,1,2020ApJ…893L..29B; 2013MNRAS.434...46H
WASP-004,-1401,2454701.81293,0.00011,BJD_TDB,1,2020ApJ…893L..29B; 2019MNRAS.490.4230S
WASP-004,-1401,2454701.81303,0.00018,BJD_TT,1,2020ApJ…893L..29B; 2013MNRAS.434...46H
WASP-004,-1398,2454705.82715,0.00029,BJD_TT,1,2020ApJ…893L..29B; 2013MNRAS.434...46H
WASP-004,-1381,2454728.57767,0.00042,BJD_TT,1,2020ApJ…893L..29B; 2013MNRAS.434...46H
WASP-004,-1378,2454732.59192,0.00017,BJD_TDB,1,2020ApJ…893L..29B; 2019MNRAS.490.4230S
WASP-004,-1378,2454732.59197,0.0005,BJD_TT,1,2020ApJ…893L..29B; 2013MNRAS.434...46H
WASP-004,-1372,2454740.62125,0.00035,BJD_TT,1,2020ApJ…893L..29B; 2013MNRAS.434...46H
WASP-004,-1372,2454740.6215,7E-05,BJD_TDB,1,2020ApJ…893L..29B; 2019MNRAS.490.4230S
WASP-004,-1366,2454748.65111,7E-05,BJD_TDB,1,2020ApJ…893L..29B; 2009AJ....137.3826W
WASP-004,-1363,2454752.66576,0.00069,BJD_TDB,1,2020ApJ…893L..29B; 2011AJ....142..115D
WASP-004,-1147,2455041.72377,0.00018,BJD_TT,1,2020ApJ…893L..29B; 2013MNRAS.434...46H
WASP-004,-1144,2455045.73853,8E-05,BJD_TDB,1,2020ApJ…893L..29B; 2011ApJ…733..127S
WASP-004,-1141,2455049.75325,7E-05,BJD_TDB,1,2020ApJ…893L..29B; 2011ApJ...733..127S
WASP-004,-1138,2455053.76774,9E-05,BJD_TDB,1,2020ApJ…893L..29B; 2011ApJ...733..127S
WASP-004,-1126,2455069.82617,0.00038,BJD_TDB,1,2020ApJ…893L..29B; 2012A&A...539A.159N
WASP-004,-1126,2455069.82652,9E-05,BJD_TDB,1,2020ApJ…893L..29B; 2019MNRAS.490.4230S
WASP-004,-1126,2455069.82661,0.00029,BJD_TDB,1,2020ApJ…893L..29B; 2012A&A...539A.159N
WASP-004,-1126,2455069.8267,0.00028,BJD_TDB,1,2020ApJ…893L..29B; 2012A&A...539A.159N
WASP-004,-1126,2455069.82676,0.00031,BJD_TDB,1,2020ApJ…893L..29B; 2012A&A...539A.159N
WASP-004,-1123,2455073.84108,0.00029,BJD_TDB,1,2020ApJ…893L..29B; 2012A&A...539A.159N
WASP-004,-1123,2455073.84111,0.00023,BJD_TDB,1,2020ApJ…893L..29B; 2012A&A...539A.159N
WASP-004,-1123,2455073.84114,0.00018,BJD_TDB,1,2020ApJ…893L..29B; 2012A&A...539A.159N
WASP-004,-1123,2455073.84128,0.00026,BJD_TDB,1,2020ApJ…893L..29B; 2012A&A...539A.159N
WASP-004,-1114,2455085.88418,0.00086,BJD_TDB,1,2020ApJ…893L..29B; 2011AJ....142..115D
WASP-004,-1106,2455096.59148,0.00022,BJD_TT,1,2020ApJ…893L..29B; 2013MNRAS.434...46H
WASP-004,-1103,2455100.60595,0.00012,BJD_TDB,1,2020ApJ…893L..29B; 2011ApJ...733..127S
WASP-004,-1094,2455112.64986,0.00039,BJD_TDB,1,2020ApJ…893L..29B; 2012A&A...539A.159N
WASP-004,-1094,2455112.65005,0.00031,BJD_TDB,1,2020ApJ…893L..29B; 2012A&A...539A.159N
WASP-004,-1094,2455112.65005,0.00049,BJD_TDB,1,2020ApJ…893L..29B; 2012A&A...539A.159N
WASP-004,-1094,2455112.65009,0.00033,BJD_TDB,1,2020ApJ…893L..29B; 2012A&A...539A.159N
WASP-004,-1079,2455132.7231,0.00041,BJD_TT,1,2020ApJ…893L..29B; 2013MNRAS.434...46H
WASP-004,-828,2455468.61943,0.00046,BJD_TT,1,2020ApJ…893L..29B; 2013MNRAS.434...46H
WASP-004,-785,2455526.16356,8E-05,BJD_TDB,1,2020ApJ…893L..29B; 2014ApJ...785..148R
WASP-004,-766,2455551.5902,0.000378,BJD_TDB,1,2020ApJ…893L..29B; 2019MNRAS.490.1294B
WASP-004,-597,2455777.75045,0.00014,BJD_TDB,1,2020ApJ…893L..29B; 2019MNRAS.490.4230S
WASP-004,-591,2455785.78063,0.00011,BJD_TDB,1,2020ApJ…893L..29B; 2019MNRAS.490.4230S
WASP-004,-565,2455820.57406,0.000295,BJD_TDB,1,2020ApJ…893L..29B; 2019MNRAS.490.1294B
WASP-004,-559,2455828.60375,0.00041,BJD_TT,1,2020ApJ…893L..29B; 2013MNRAS.434...46H
WASP-004,-556,2455832.61815,0.00041,BJD_TT,1,2020ApJ…893L..29B; 2013MNRAS.434...46H
WASP-004,-556,2455832.61846,0.000144,BJD_TDB,1,2020ApJ…893L..29B; 2019MNRAS.490.1294B
WASP-004,-547,2455844.66287,9E-05,BJD_TDB,1,2020ApJ…893L..29B; 2017AJ....154...95H
WASP-004,-538,2455856.70662,7E-05,BJD_TDB,1,2020ApJ…893L..29B; 2019MNRAS.490.4230S
WASP-004,-538,2455856.70673,0.000211,BJD_TDB,1,2020ApJ…893L..29B; 2019MNRAS.490.1294B
WASP-004,-494,2455915.58854,0.000298,BJD_TDB,1,2020ApJ…893L..29B; 2019MNRAS.490.1294B
WASP-004,-366,2456086.88243,0.000163,BJD_TDB,1,2020ApJ…893L..29B; 2019MNRAS.490.1294B
WASP-004,-272,2456212.67646,0.000428,BJD_TDB,1,2020ApJ…893L..29B; 2019MNRAS.490.1294B
WASP-004,-269,2456216.69123,6E-05,BJD_TDB,1,2020ApJ…893L..29B; 2017AJ....154...95H
WASP-004,-215,2456288.95622,0.00015,BJD_TDB,1,2020ApJ…893L..29B
WASP-004,-212,2456292.97025,0.00019,BJD_TDB,1,2020ApJ…893L..29B
WASP-004,-94,2456450.88044,0.000903,BJD_TDB,1,2020ApJ…893L..29B; 2019MNRAS.490.1294B
WASP-004,0,2456576.67556,5E-05,BJD_TDB,1,2020ApJ…893L..29B; 2017AJ....154...95H
WASP-004,260,2456924.61561,6E-05,BJD_TDB,1,2020ApJ…893L..29B; 2017AJ....154...95H
WASP-004,509,2457257.83498,7E-05,BJD_TDB,1,2020ApJ…893L..29B; 2019MNRAS.490.4230S
WASP-004,512,2457261.8494,0.0001,BJD_TDB,1,2020ApJ…893L..29B; 2019MNRAS.490.4230S
WASP-004,515,2457265.86449,0.0001,BJD_TDB,1,2020ApJ…893L..29B; 2019MNRAS.490.4230S
WASP-004,775,2457613.80465,0.0001,BJD_TDB,1,2020ApJ…893L..29B; 2019MNRAS.490.4230S
WASP-004,781,2457621.83379,0.00011,BJD_TDB,1,2020ApJ…893L..29B; 2019MNRAS.490.4230S
WASP-004,784,2457625.84865,0.0001,BJD_TDB,1,2020ApJ…893L..29B; 2019MNRAS.490.4230S
WASP-004,821,2457675.36302,0.00016,BJD_TDB,1,2020ApJ…893L..29B; 2019MNRAS.490.4230S
WASP-004,824,2457679.37808,0.00018,BJD_TDB,1,2020ApJ…893L..29B; 2019MNRAS.490.4230S
WASP-004,1044,2457973.78903,0.00018,BJD_TDB,1,2020ApJ…893L..29B; 2019MNRAS.490.4230S
WASP-004,1059,2457993.86231,0.00014,BJD_TDB,1,2020ApJ…893L..29B; 2019MNRAS.490.4230S
WASP-004,1067,2458004.56761,0.00048,BJD_TDB,1,2020ApJ…893L..29B; 2019MNRAS.490.1294B
WASP-004,1079,2458020.62662,0.000344,BJD_TDB,1,2020ApJ…893L..29B; 2019MNRAS.490.1294B
WASP-004,1260,2458262.84772,0.000385,BJD_TDB,1,2020ApJ…893L..29B; 2019MNRAS.490.1294B
WASP-004,1319,2458341.80242,0.000351,BJD_TDB,1,2020ApJ…893L..29B; 2019MNRAS.490.1294B
WASP-004,1322,2458345.81705,0.00012,BJD_TDB,1,2020ApJ…893L..29B; 2019MNRAS.490.4230S
WASP-004,1325,2458349.83148,0.0001,BJD_TDB,1,2020ApJ…893L..29B; 2019MNRAS.490.4230S
WASP-004,1329,2458355.18499,0.0003034,BJD_TDB,1,This work
WASP-004,1330,2458356.52251,0.0003667,BJD_TDB,1,This work
WASP-004,1331,2458357.86094,0.0003279,BJD_TDB,1,This work
WASP-004,1331,2458357.86123,8E-05,BJD_TDB,1,2020ApJ…893L..29B; 2019MNRAS.490.4230S
WASP-004,1332,2458359.19956,0.0003142,BJD_TDB,1,This work
WASP-004,1333,2458360.53695,0.0003341,BJD_TDB,1,This work
WASP-004,1334,2458361.87534,0.0002999,BJD_TDB,1,This work
WASP-004,1335,2458363.21418,0.0003774,BJD_TDB,1,This work
WASP-004,1336,2458364.55187,0.0003481,BJD_TDB,1,This work
WASP-004,1337,2458365.89058,0.0003924,BJD_TDB,1,This work
WASP-004,1340,2458369.90501,0.0003865,BJD_TDB,1,This work
WASP-004,1341,2458371.24304,0.0003425,BJD_TDB,1,This work
WASP-004,1342,2458372.58128,0.0003879,BJD_TDB,1,This work
WASP-004,1343,2458373.9198,0.0004256,BJD_TDB,1,This work
WASP-004,1344,2458375.25797,0.0003224,BJD_TDB,1,This work
WASP-004,1345,2458376.59628,0.0003276,BJD_TDB,1,This work
WASP-004,1346,2458377.9344,0.0003759,BJD_TDB,1,This work
WASP-004,1347,2458379.27312,0.0003645,BJD_TDB,1,This work
WASP-004,1348,2458380.6109,0.0003996,BJD_TDB,1,This work
WASP-004,1552,2458653.6101,0.00018,BJD_TDB,1,2020ApJ…893L..29B; 2019MNRAS.490.4230S
WASP-004,1858,2459063.10865,0.0004049,BJD_TDB,1,This work
WASP-004,1859,2459064.4474,0.0004284,BJD_TDB,1,This work
WASP-004,1860,2459065.78532,0.0004542,BJD_TDB,1,This work
WASP-004,1861,2459067.12413,0.0003946,BJD_TDB,1,This work
WASP-004,1862,2459068.46185,0.0004814,BJD_TDB,1,This work
WASP-004,1863,2459069.80024,0.0004313,BJD_TDB,1,This work
WASP-004,1864,2459071.13793,0.0004701,BJD_TDB,1,This work
WASP-004,1868,2459076.49059,0.0006586,BJD_TDB,1,This work
WASP-004,1869,2459077.82935,0.0004414,BJD_TDB,1,This work
WASP-004,1870,2459079.16812,0.0004219,BJD_TDB,1,This work
WASP-004,1871,2459080.50654,0.0004065,BJD_TDB,1,This work
WASP-004,1872,2459081.84473,0.0004845,BJD_TDB,1,This work
WASP-004,1873,2459083.18152,0.0004292,BJD_TDB,1,This work
WASP-004,1874,2459084.5203,0.0004305,BJD_TDB,1,This work
WASP-004,1877,2459088.5348,0.0003126,BJD_TDB,1,This work
WASP-004,1878,2459089.87374,0.0003342,BJD_TDB,1,This work
WASP-004,1879,2459091.21171,0.0003168,BJD_TDB,1,This work
WASP-004,1880,2459092.54977,0.0003665,BJD_TDB,1,This work
WASP-004,1881,2459093.88766,0.0003533,BJD_TDB,1,This work
WASP-004,1882,2459095.2266,0.0003105,BJD_TDB,1,This work
WASP-004,1883,2459096.56506,0.0003816,BJD_TDB,1,This work
WASP-004,1884,2459097.90301,0.0003371,BJD_TDB,1,This work
WASP-004,1888,2459103.25532,0.0003612,BJD_TDB,1,This work
WASP-004,1889,2459104.59383,0.0003471,BJD_TDB,1,This work
WASP-004,1890,2459105.93252,0.0003427,BJD_TDB,1,This work
WASP-004,1891,2459107.27083,0.0003861,BJD_TDB,1,This work
WASP-004,1892,2459108.60885,0.0003602,BJD_TDB,1,This work
WASP-004,1893,2459109.94664,0.0003539,BJD_TDB,1,This work
WASP-004,1894,2459111.28486,0.0003424,BJD_TDB,1,This work
WASP-005,-1800,2453945.71962,0.00093,BJD_TDB,>1,2011AJ….142..115D; 2009A&A...496..259G
WASP-005,-1543,2454364.2283,0.0013,BJD_TDB,>1,2011AJ….142..115D; 2009A&A...496..259G
WASP-005,-1536,2454375.62541,0.00026,BJD_TDB,>1,2008MNRAS.387L...4A
WASP-005,-1531,2454383.7675,0.0004,BJD_TT,1,2012ApJ…748…22H; 2008MNRAS.387L...4A
WASP-005,-1531,2454383.76751,0.00028,BJD_TDB,1,2011AJ….142..115D; 2009A&A...496..259G
WASP-005,-1529,2454387.02275,0.001,BJD_TT,1,2012ApJ…748…22H; 2008MNRAS.387L...4A
WASP-005,-1529,2454387.02286,0.00086,BJD_TDB,1,2011AJ….142..115D; 2009A&A...496..259G
